위도,경도,cluster
-14.7795,166.5857,1
-14.7795,166.5857,1
-14.8608,166.5757,2
-14.8608,166.5757,2
-11.9709,165.9992,2
-11.9709,165.9992,2
-14.9083,166.6146,2
-14.9083,166.6146,2
0.3938,125.7131,0
0.3938,125.7131,0
-14.8517,166.6747,2
-14.8517,166.6747,2
-14.891,166.7167,1
-14.891,166.7167,1
-14.9164,166.7793,2
-14.9164,166.7793,2
-14.8973,166.7618,2
-14.8973,166.7618,2
-14.7949,166.7227,2
-14.7949,166.7227,2
38.7876667,-122.7821667,2
38.7876667,-122.7821667,2
-14.9989,166.8639,2
-14.9989,166.8639,2
22.5092,102.6017,2
22.5092,102.6017,2
-14.8493,166.7892,2
-14.8493,166.7892,2
-21.3179,-174.0117,2
-21.3179,-174.0117,2
-14.8101,166.7173,2
-14.8101,166.7173,2
-14.9504,166.7012,2
-14.9504,166.7012,2
-15.088,166.615,2
-15.088,166.615,2
-59.3463,-18.0583,1
-3.8512,101.8071,0
-14.7756,166.5553,1
16.7388,-101.0501,2
29.8612,94.9521,2
-9.022,153.4656,2
-17.1247,-72.6624,1
12.4626,144.1219,0
37.8395,36.7004,1
-59.403,-17.9994,1
-14.8043,166.7205,2
-1.7176,120.0864,0
-33.5539,-72.0744,2
-4.8468,134.1151,2
-14.7392,166.6184,2
-10.8483,113.3758,2
-14.9889,166.5526,2
27.3128,142.9603,2
48.6345,142.5014,2
51.4275,178.8147,0
19.2058,-66.5738,2
23.9839,122.2408,2
-5.4874,153.4236,2
-30.8827,-13.4117,1
17.4968,120.6119,2
-16.0716,-74.4062,2
8.2866,-72.2121,2
-54.9017,-31.5285,2
-32.2515,-178.7338,1
19.1308,-66.5198,0
-54.9355,-31.4002,2
19.2288,-66.5566,0
38.0299,38.2134,2
0.5497,30.1188,2
1.4774,67.6808,2
19.2018,-66.5618,0
0.3734,30.1049,2
51.617,-173.7718,0
-56.3725,-25.2983,2
-6.0277,147.9364,2
0.3911,30.0989,2
25.1919,128.3415,1
51.0698,100.0627,2
-2.6248,121.9255,0
-9.2482,123.9874,0
-31.0671,-13.4897,1
-16.641,-173.279,1
-9.6041,125.0782,0
13.1138,-89.3001,0
-2.9042,139.7327,0
51.4376,-177.5034,0
38.0909,73.2536,0
-22.0699,-70.346,0
51.1216,159.6651,2
-14.6451,166.8449,2
55.8741,164.2253,0
34.7587,38.0259,2
25.7487,-110.1881,2
7.472,126.2112,2
7.5053,126.1941,2
1.9614,-84.3058,2
-16.1425,-73.4704,0
7.4962,126.1305,2
7.5373,126.1657,1
36.7867,36.1842,2
-28.1573,-71.4059,2
38.2949,73.183,2
-55.7137,147.3366,1
18.8678,-64.3473,2
43.8111,147.8016,0
7.6244,91.7592,1
19.1715,-68.2783,2
26.2173,67.4737,2
-9.3706,112.4379,0
-5.7178,151.4255,0
36.1816,36.0375,2
-11.8106,65.5426,2
53.8626,-163.9123,0
-6.469,142.7984,2
37.9373,37.9093,2
-29.6506,-71.5163,0
36.1213,36.1681,2
12.0446,-87.9326,0
-60.9065,-33.423,1
36.2202,36.0072,2
-29.0426,-176.8081,0
38.197,37.2109,2
-7.0464,146.9573,0
2.8518,127.1472,0
19.2023,-67.9693,2
12.1184,-87.996,0
12.148,-87.9637,0
36.1589,36.0428,2
42.3233,144.5598,1
15.4629,-94.17,0
-14.9406,-173.1463,2
-0.1482,120.3173,2
5.3828,-77.5523,1
7.4941,126.0567,1
51.6303,-178.4944,2
-6.4702,104.0023,1
7.6315,126.2526,1
-17.2098,-65.5349,1
19.5408,-64.8995,0
31.66331812,-104.3533553,2
37.6641,36.608,2
13.3077,92.4291,1
7.5797,126.205,2
-35.3208,-106.2205,2
38.6363,35.2749,2
38.7072,35.3412,2
2.5012,128.5099,0
51.1595,-179.2687,0
54.6305,-159.7172,0
54.5175,-159.5985,0
-3.1576,150.6188,1
-3.4427,150.6625,1
38.8412,37.3634,2
36.5941667,-121.2011667,2
7.6301,-82.4252,2
19.0971,-68.5058,2
-49.6349,126.228,2
7.5524,126.25,2
12.7467,145.0866,2
-0.2533,124.5471,1
23.8718,114.494,2
-2.4579,140.8291,2
-6.6588,101.5062,2
38.035,73.2756,2
35.2902,-35.1029,2
8.7188,122.046,2
-5.0662,153.1953,0
10.2138,56.9362,2
8.6389,125.7669,2
7.4045,126.0947,2
-5.421,35.0587,2
51.7636,-174.6688,0
-22.5857,-174.583,2
38.2311,73.0709,2
0.5931,-80.1644,0
49.9149,157.3424,0
34.9928,14.1158,2
50.0891,157.4709,1
31.6662738,-104.3584941,2
36.3674,142.6587,2
61.282,-140.5725,2
-6.5007,155.0307,1
-33.8468,-73.3156,2
-4.6275,153.2507,0
50.2338,-129.6069,2
7.4576,126.0872,2
-56.0944,-143.8698,2
11.4051,141.4626,1
36.3756,140.4492,0
11.3583,141.3818,2
-14.8392,166.6021,2
-11.7368,112.0314,2
-42.7139,41.9433,2
-14.1343,-75.7026,0
51.4801,159.8688,1
52.5936,-166.4296,2
-9.9605,159.5546,2
61.4849,-149.4493,0
23.9272,122.6314,2
14.1879,146.7306,2
-14.7354,166.5882,2
51.338,159.4903,2
19.1738333333333,-155.497333333333,0
36.4788,19.8034,0
-5.3371,34.8318,2
13.658,146.6671,2
38.0169,73.0576,2
51.569,178.0494,0
51.1129,159.6825,2
-19.5405,-69.814,0
51.468,159.845,1
11.9506,-87.9614,0
-14.8805,-177.0797,2
51.9277,-178.0096,2
16.462,-95.1211,2
45.9649,153.0799,2
51.2662,159.7965,2
51.4205,159.8541,2
51.9825,-178.1836,2
43.7326,-128.3514,2
18.9153,-65.1506,2
-6.7261,151.0195,2
16.8006,146.1474,2
51.5836,159.8319,2
51.5374,159.8042,2
16.8577,145.9199,2
51.5572,159.8514,2
-20.7772,-69.7446,0
51.916,-178.1433,2
-30.0468,-176.7989,2
34.6381,141.38,2
43.267,12.3032,2
-15.3462,-173.1757,2
51.9545,-178.123,2
-37.1081,-74.0031,2
-19.3662,169.653,2
38.0443,38.4499,2
43.2824,12.3414,2
43.2648,12.336,2
-9.6272,119.67,0
-6.7705,150.0769,2
38.0554,38.4498,2
51.8862,-178.0922,2
-6.4851,143.5868,1
8.8109,125.9778,2
38.6968,35.3499,2
8.4835,126.5137,0
37.175,-104.7339,2
7.5186,126.1503,2
51.8894,-178.0862,2
51.841,-178.1277,2
2.5626,126.9011,0
-29.9299,-177.3857,0
37.9912,37.4971,2
24.8036,-45.9536,2
10.2706,122.4297,2
51.2151,160.1594,2
-4.1684,152.9744,1
51.3433,178.3363,0
-4.6792,152.6884,0
14.098,-91.4625,0
37.712,-107.8469,2
13.3532,-89.58,0
12.6602,124.8346,0
37.2057,-104.7425,2
45.4593,150.6327,0
-6.7662,132.4641,0
19.1361,-66.555,2
51.9655,-178.1293,2
51.8551,-178.1015,2
-6.9525,154.8633,2
-22.5132,-174.136,2
-7.133,154.8608,2
-31.0349,-178.0464,0
-22.4086,-174.4165,2
42.182,142.9465,0
35.7034,140.1093,0
51.8234,-177.9877,2
37.1696,-104.7283,2
5.3124,-78.1883,1
15.9383,146.9761,0
51.8515,-178.0519,2
31.3438,141.7547,2
31.3442,141.749,2
51.2254,-178.2732,0
-45.6632,-77.3216,1
1.9672,97.9366,1
-41.302,-73.8421,0
-7.152,155.2203,2
-40.7168,-85.2889,2
-6.6535,128.5883,2
51.9702,-178.1602,2
-58.7154,-25.3203,0
38.078,38.5946,2
-6.809,155.2345,2
51.3475,159.4444,2
13.8654,146.7426,2
-16.3993,177.5056,1
-7.1386,-12.4896,2
9.0785,-84.0692,2
-58.7246,-24.5773,2
-2.628,128.8262,2
-16.4466,177.5002,1
37.1822,69.7616,2
-11.1157,163.104,2
36.9506,35.7349,2
51.8682,-178.137,2
51.8581,-178.1425,2
13.9682,146.7872,2
5.3643,-77.6548,1
-45.8406,-13.3361,2
13.5981,-90.6883,0
-58.7872,-24.7076,1
-3.7738,138.3971,2
-58.7764,-24.7135,2
44.6246,-116.0793,2
-58.7302,-24.7702,1
13.732,-90.6426,0
34.2696,45.6421,2
14.1047,146.6716,2
-2.2792,138.2089,0
-12.0305,165.8383,1
52.1308,174.061,0
38.0486,73.018,2
51.4945,-178.3041,0
37.9391,36.329,2
-11.0333,167.2661,2
39.1174,67.3618,2
48.7614,-129.5918,2
28.9524,142.4009,2
11.9125,143.2207,2
-10.0589,-79.2898,2
38.1375,73.0154,2
-10.7905,166.7831,1
39.7903,74.432,2
0.5348,130.6564,2
29.4559,130.7241,0
17.9688,-66.8303,2
-10.885,166.6277,2
51.4639,176.6878,0
43.8011,92.6855,2
34.8803,81.8368,2
24.8128,122.0317,2
12.3278,-90.1951,2
-15.597,-172.7525,2
38.1188,38.6904,2
-44.0689,177.0437,1
36.8216,36.5749,2
-4.0306,128.837,2
2.6263,126.8465,0
-58.5539,-25.253,1
19.3455,-68.1763,2
-41.3493,-89.2837,2
14.5543,123.3319,2
27.6205,53.1796,2
56.1087,-149.624,2
18.5056,-70.3975,2
26.6744,55.2733,2
-55.1157,-27.9127,2
1.7069,128.4804,2
14.4074,123.0199,2
-7.2085,130.3102,0
14.3345,123.0011,2
-31.4787,-177.7977,1
35.0409,81.3799,2
11.0773,91.7251,0
52.8084,-132.1568,2
44.5443,149.3487,0
44.6462,149.3228,0
-15.1338,-75.9107,2
18.0688,-105.9369,2
-13.9491,170.2816,2
-0.1724,125.208,0
39.8224,141.7168,0
-48.7781,121.2433,2
51.5669,-175.1436,0
-11.9562,166.01,1
20.866,121.6354,0
38.1128,38.5365,2
2.8125,126.4444,0
14.3347,-93.2516,2
14.2292,-93.2314,2
4.3306,96.5955,2
26.5592,142.0775,0
-56.6423,-141.7994,1
-15.1657,-75.849,2
37.9164,141.9044,0
-6.7304,148.515,0
37.5176667,-117.9835,2
38.0681,36.9544,2
-26.9138,-71.2468,2
51.6189,159.6598,1
37.5213333,-117.971,2
2.2757,127.962,2
-53.3496,25.4938,2
37.7899,37.3899,2
-32.049,-110.8534,2
54.3841,170.5401,2
-38.3815,-75.2656,1
36.0485,139.7601,0
51.313,160.0092,2
35.4658,140.2166,0
50.555,-169.8396,2
14.2098,144.7947,2
-19.4326,-173.4139,2
34.9914,81.3504,2
37.1468,36.3894,2
37.8371,101.406,2
0.8497,-29.1983,1
-14.9454,-173.5466,2
-21.5026,-173.8234,2
-12.5896,166.3167,0
34.6294,81.9445,2
34.5912,32.5012,2
18.4937,-106.72,2
-15.0379,-173.4803,2
17.9291,-66.9568,2
10.6589,-86.4468,2
33.7831,81.9103,2
-6.7728,155.0939,2
5.4355,-77.764,0
5.4963,-77.6017,2
-5.3287,134.0179,2
19.5191,-102.3151,2
19.5811,-102.4285,2
19.5913,-102.4312,2
-53.2211,159.8292,2
18.642,-64.9888,0
-8.9189,-109.2682,2
-7.198,154.9978,2
-44.4409,-79.0222,2
-5.3057,153.7007,0
-9.7865,161.6673,2
-2.3878,139.4477,2
-5.4603,132.6425,0
4.7016,126.9061,1
-24.3668,-70.8414,0
-53.1932,159.5122,2
37.5105,-117.9556667,2
2.8356,127.1203,0
18.8926,-65.033,2
2.482,126.8654,0
-30.1741,-176.2047,1
-30.1633,-176.4125,1
-30.5514,-176.5995,2
-30.1435,-176.7304,2
-30.161,-176.3963,1
-29.9592,-176.9936,2
-30.314,-176.6426,2
-30.4893,-176.6227,2
-17.0728,167.1257,2
-30.412,-176.8895,2
-30.5516,-176.588,2
-30.3451,-176.6209,2
-30.3012,-176.6089,2
27.3946,142.8417,2
-30.0986,-176.5079,2
-18.447,168.205,0
-10.5406,113.313,1
19.5161,146.2102,0
18.8338,-64.6043,2
-30.4202,-176.6278,2
-15.8044,-172.6647,2
-7.1797,154.8083,2
-18.8198,168.3165,0
-11.5583,117.4193,2
-8.842,126.5882,2
38.5027,45.0678,1
-30.4918,-176.587,2
53.1024,-163.075,2
5.3134,-77.5791,2
50.7776,-174.0459,2
56.1214,-116.5896,2
56.1226,-116.6017,2
56.0984,-116.6303,2
11.4679,138.7871,1
7.1504,126.52,2
1.7877,126.2915,0
-30.4659,-176.6042,2
35.3022,46.0259,1
36.2558,34.3695,2
30.7312,50.1542,2
-30.2462,-176.4927,2
19.602,-65.4026,2
-30.447,-176.7931,2
13.0426,-90.2,0
38.0241,36.5823,2
38.5353,73.1948,2
-7.949,128.2388,0
52.6261,-170.072,0
-30.0465,-176.5738,2
18.9523,-64.9905,0
-18.4702,-71.3185,2
-29.4694,-176.1209,2
30.7663,96.0896,1
-6.1165,147.509,0
-9.021,109.7511,0
18.4305,120.3745,1
37.7831,21.2746,2
14.5246,119.993,0
18.5883,120.4652,2
59.2674,-144.9377,1
-38.0843,176.5676,2
-29.7016,-176.2145,2
-38.0594,176.6164,1
-38.0565,176.6083,1
-38.0374,176.5866,2
-22.9596,167.7106,2
-43.7499,172.8996,2
22.0991,-108.6583,2
-21.181,168.8357,2
37.7982,36.6794,2
22.486,-108.841,2
-10.2347,-73.6782,0
-30.4074,-176.6378,1
-36.0348,-73.6672,2
22.1938,-108.5891,2
38.0124,36.4342,2
18.4481,-106.3807,2
27.2477,55.0236,2
37.5096667,-117.972,2
2.3235,128.9316,2
37.8325,36.3765,2
37.1129,36.3047,2
-12.1133,166.0022,2
-7.0852,155.6043,2
22.1209,-108.3518,2
39.3552,69.8053,2
39.2065,69.9088,2
-7.0196,127.694,2
37.508,-117.9741667,2
47.2264,153.1067,0
-33.3296,-68.4268,0
2.3089,128.7618,1
22.242,-108.525,2
33.2466667,-115.799,2
52.3281,172.4714,2
30.0141,142.0008,2
51.4972,-175.6119,0
-2.7834,-79.8518,1
33.2471667,-115.7958333,2
29.9106,141.7383,2
-38.0305,176.6872,2
-28.1,-71.5544,2
2.3544,128.8453,1
-3.3743,146.7897,1
-3.3173,146.727,2
-3.4835,146.5863,2
21.8943,-108.8168,2
2.7005,128.1961,2
29.6454,50.871,2
-30.2711,-176.5476,2
10.6043,-86.3395,2
72.93,6.6147,2
37.2908,-104.4343,2
38.0182,36.4817,2
59.6095,-151.907,1
38.0083,73.2493,2
11.6448,-72.3136,0
-55.1117,-128.3175,2
-22.3387,-174.5345,1
-6.5222,103.8316,2
-3.7623,101.8745,0
-55.8326,-26.2969,2
-22.3102,-174.2524,2
-30.4537,-177.0825,2
42.632,117.4984,2
-2.8192,128.1035,2
-3.2972,128.1532,2
63.3837,158.2096,2
-29.8997,-177.2808,2
-5.6983,103.4108,0
-32.5401,-179.1416,2
27.2647,55.0965,2
35.455,140.9403,0
29.978,142.1293,1
10.8522,-86.4376,0
29.9119,141.7547,2
38.0581,37.1965,2
36.0825,142.3012,2
45.0657,23.1476,1
37.3664,36.7383,2
-38.013,176.6942,2
-16.063,-74.2812,0
-37.099,179.1973,2
-30.531,-177.3434,2
38.9742,21.1394,2
-18.2272,-71.2929,0
-30.2625,-176.9311,2
9.3707,-84.1119,1
23.6144,121.365,1
9.5926,-83.9584,0
-3.7957,151.3145,2
53.1491,159.9086,0
7.4874,126.1938,2
69.1117,-53.3723,2
-3.6275,149.4994,2
-19.9623,169.8793,2
2.3682,128.8217,1
53.1438,172.4431,2
-30.2399,-176.0344,2
63.2228,158.4943,1
-33.6108,-71.3399,1
13.7309,56.9425,2
-4.0941,133.5606,2
-2.6045,140.6548,0
28.5073,-43.5932,1
28.4701,-43.5623,2
28.4962,-43.6257,1
28.6921,-43.7393,1
28.4735,-43.75,1
28.5058,-43.6486,1
29.6283,104.7147,2
28.6881,-43.6373,2
28.2967,-43.6407,2
-6.4354,147.1046,0
-6.3357,147.0905,0
-31.6707,-178.9552,2
40.5415,-124.3725,1
-7.1981,107.1377,0
29.3124,130.4585,0
-3.5325,131.231,2
62.1293,-150.3652,0
-11.1049,166.0986,2
2.9116,126.8566,0
6.7301,126.1069,0
40.3731,142.9504,0
37.798,20.9915,2
-65.4254,179.9791,2
40.2909,142.9516,0
58.136,-137.5061,2
37.1019,54.6552,1
51.4978,159.5752,2
-11.4451,-73.2035,2
-30.214,-177.301,1
58.1511,-137.4816,2
-30.2942,-176.5674,2
-30.1571,-177.0118,2
47.3957,6.7567,2
-30.6195,-176.9411,2
23.6272,121.3779,2
-36.7309,79.0041,2
38.0772,38.0427,2
39.383,69.8931,1
-5.3006,34.964,2
-5.4061,34.9211,2
23.6547,121.3288,2
-32.8604,139.4757,1
19.2125,121.188,1
40.468,20.713,1
10.5039,-86.1629,0
40.4158,20.6663,2
-57.4303,-25.5051,0
39.3471,69.7133,2
-42.8183,-82.5381,1
40.4096,20.6264,2
-42.5089,-82.6334,2
-37.6009,179.9994,2
-18.2303,-73.3661,2
37.8867,36.6199,2
-10.6893,164.7071,1
-16.3222,-75.1779,2
29.2958,103.8585,2
-9.8136,116.0394,0
38.0109,36.4273,1
31.1275,-116.675,2
38.0186,36.4699,2
22.5162,100.9286,2
51.6685,159.4444,0
13.1033,121.4674,2
-31.6176,-179.118,2
30.0109,141.8769,2
4.3567,-118.6472,2
-5.4022,152.3396,0
37.9593,36.3728,2
19.4991666666667,-155.461,2
38.4614,44.8505,1
38.3265,21.9579,2
29.6326,81.828,0
30.0034,141.8525,1
19.2023,-66.6031,0
29.9832,141.8327,2
-30.0612,-71.4064,0
40.8603,48.2506,0
-2.6524,138.9266,1
23.6457,121.3108,2
29.9288,141.7901,2
-10.8314,113.3152,2
30.0185,141.9097,2
37.9624,37.5237,2
29.9765,141.9049,2
13.7137,-90.4943,0
-2.63,138.8846,0
15.7117,-96.5474,2
14.3874,123.1532,0
32.8372,-39.7725,2
52.4544,-170.5851,0
35.5823,10.2062,2
-10.6278,161.5835,0
38.039,37.0762,2
-15.0814,-173.2893,2
37.9067,36.189,2
18.3402,94.9979,0
53.1571,-166.7396,0
-5.2821,102.0343,2
-21.048,173.5051,1
-2.6732,138.9492,0
-29.7765,-176.6304,2
-2.623,139.0165,0
33.0937,-39.7892,2
22.6542,95.3355,2
32.7832,-39.7648,2
-17.7866,-74.4844,2
-14.9452,166.8228,0
29.6097,51.3958,2
-4.1982,136.787,2
32.6182,47.6519,2
6.7589,-34.0747,2
-18.1967,167.9673,0
-3.1433,136.8115,0
28.278,67.2063,2
34.692,25.3067,0
17.1036,120.9339,2
-16.007,-174.7741,2
1.1801,128.2596,2
-18.2027,168.0251,1
52.3979,-168.1901,0
15.0119,-94.3865,0
9.8602,-83.8854,0
5.2809,94.4639,0
19.3243,-67.9091,0
44.7607,101.9321,2
21.4538,121.4102,0
35.7898333,-116.8505,2
19.1955,-67.8246,2
-7.5361,130.3788,1
-25.6937,-69.1858,1
17.5778,120.7175,0
-4.9564,131.9605,0
-57.0386,-25.0375,2
38.3345,141.6768,0
60.3217,-151.4603,0
0.5844,126.7778,2
-30.1941,-177.873,0
-36.4913,-72.7481,0
-7.4573,130.179,1
51.3789,-176.1296,0
-16.5308,-74.5664,2
-9.1009,156.3445,2
-22.7558,171.8021,1
18.8155,-155.160333333333,2
43.3446,-126.8961,2
-4.1286,133.275,2
49.9512,-178.7186,2
-29.3636,-176.8834,2
-14.7661,-173.6418,2
38.0816,36.5466,2
-26.6924,-71.4807,2
-44.0513,-81.8869,2
-29.0324,-176.7871,2
-0.6618,29.3042,2
-3.9748,133.4017,2
-17.8823,167.4281,2
-15.7916,167.4906,0
-17.8664,167.4254,2
35.0129,142.4931,2
-57.1383,-25.4198,0
-3.621,139.0424,2
51.6096,-177.2673,0
18.3383,120.4578,1
-2.6319,128.4767,2
41.1434,142.8148,1
37.6759,36.3106,2
-55.1663,-29.0635,0
-10.9123,166.9185,1
-10.8937,166.777,1
30.2791,51.7852,2
12.6167,-70.9912,0
-11.0808,165.4239,0
-30.4939,-177.7333,0
37.5022,137.2608,2
-33.075,-179.0838,2
2.3449,128.7933,0
-30.4039,-176.6701,2
41.6656,14.6654,2
34.5884,70.6034,0
-60.4746,-25.8752,2
51.8233,176.1284,2
-6.9179,106.8713,2
5.9533,126.3284,1
30.3104,127.8929,1
-9.2425,107.0102,2
56.5529,-148.4406,2
38.2368,38.0593,2
37.2236,58.2827,2
44.5253333,-110.3611667,2
37.9287,36.2781,2
-8.2445,116.7356,1
-57.7677,-25.7115,0
-15.2415,-173.1121,1
10.5971,-86.1048,0
37.3405,36.8426,2
28.2988,141.479,0
37.786,36.5257,2
7.5039,126.1716,2
25.3304,36.0793,2
49.8888,89.8315,2
-15.964,167.3718,0
19.6418,-64.5938,2
7.9236,-74.7887,0
42.758,46.3209,2
16.958,-100.0518,2
18.1105,146.8013,0
76.8903,18.204,2
-35.6663,-73.4965,1
-35.8611,-73.4676,2
30.9813,142.4286,2
52.088,176.2767,0
34.6633,25.2259,2
52.9012,-167.3676,0
-35.7016,-73.5558,2
22.2207,121.5548,2
47.7016,15.969,2
-1.2089,127.7938,2
-35.7216,-73.5253,2
-54.9834,-29.4841,2
-20.8783,-70.4879,0
33.3816667,-116.9096667,1
2.8346,127.1833,2
-2.6765,139.0416,0
27.6685,86.1761,2
2.1742,128.9606,0
-2.9117,130.0455,2
40.4482,-127.0399,2
38.2883,138.7642,2
44.246,149.3145,2
0.8143,126.217,0
44.162,43.2882,2
14.5834,147.4125,2
27.2714,53.0322,1
27.3091,52.9937,2
27.917,54.3749,2
41.0553,33.5349,2
26.7722,102.9151,2
43.8678,-129.8274,2
-29.1841,74.6687,2
37.8062,21.0953,0
-30.3111,-177.1399,2
50.2742,-129.5788,2
14.1022,146.9808,2
19.3319,-108.471,2
36.2554,141.4699,0
72.3859,8.2279,2
27.1882,52.9982,2
-31.5927,-178.2895,0
36.45,140.5643,0
-7.8107,118.6792,1
-4.369,136.8088,2
-2.7314,140.3585,0
-3.4915,131.1264,2
10.5187,-86.1566,0
-7.3888,130.3705,0
2.8351,95.4664,1
-1.3668,-14.3473,2
31.3791,-116.9557,2
12.1705,-88.0358,0
32.6681,11.9265,2
-18.9523,168.1874,2
-0.9327,126.8468,2
43.9243,-129.2124,2
-4.289,143.7165,2
-6.3952,150.0084,2
51.3428,179.7093,0
37.9347,36.2862,2
28.0164,56.8966,2
-58.554,-25.0158,1
12.215,143.7717,2
25.8896,90.446,2
38.013,37.7709,2
51.2679,-179.1779,2
61.3588,-150.1816,0
12.274,-89.4448,1
51.1025,-179.5786,2
-9.4506,-75.6364,2
58.2714,-151.2284,0
-7.8593,118.7272,2
14.4822,56.2988,1
14.3888,56.3258,1
14.4165,56.4221,2
14.5446,56.4004,1
-60.0003,-18.7748,2
2.5017,129.0607,2
4.5926,127.3525,0
-4.9151,102.876,0
16.0809,-96.9831,1
-28.633,-71.251,0
51.9599,-171.0807,0
35.4865,21.9389,0
-35.8893,-73.961,0
27.0045,141.4555,0
38.1846,141.5798,0
51.5891,175.7498,2
37.1977,30.48,2
-14.9332,166.6164,2
-0.8401,-24.9474,2
13.7318,125.5376,1
30.5969,131.1001,0
13.7291,125.47,2
28.1076,56.9831,2
34.2906,8.008,1
19.1731666666667,-155.502,0
13.9117,125.4604,2
9.058,93.9052,1
45.5263,150.3116,0
13.7791,125.3982,2
-27.4327,-70.9617,1
-27.3615,-71.0494,0
27.1047,53.154,2
20.0931,145.8796,0
8.3082,123.5005,2
35.0303,-3.9547,2
-28.6475,-177.5023,2
35.1178,137.2091,0
-22.3699,170.4335,2
-28.6175,-177.4482,2
7.5671,-82.3345,1
36.801,-121.323,1
-28.6617,-177.8194,2
41.0667,83.1731,2
-22.6143,-174.2522,2
-29.1164,74.8007,2
51.5147,179.4796,0
45.0234,150.697,0
-21.3604,169.7232,0
-29.567,-177.1664,0
52.5237,171.4058,2
-6.2896,147.7904,0
-4.5409,-75.5598,2
-28.6347,-177.8116,2
51.7954,175.7868,0
51.5919,-179.7035,2
-28.6185,-177.6003,2
-5.4254,34.9737,2
-37.8493,-73.7325,2
-28.6566,-178.025,2
-15.6281,-72.2058,2
13.6179,125.5511,2
-2.6318,68.05,2
15.4297,96.0008,2
13.457,-91.2545,0
-32.1161,-71.6255,0
-13.3504,166.3672,2
-35.8336,-73.5659,2
-0.536,122.1838,1
12.1524,143.2865,0
37.6604,35.4674,2
-55.7984,-27.3574,0
72.566,3.6628,2
57.9895,163.5254,2
-8.9089,106.0506,2
2.6526,128.3099,0
56.9012,-158.1001,2
-28.4669,-177.7307,2
-36.2791,-97.9265,2
-28.4275,-177.9903,2
8.1078,123.1932,2
-28.4725,-177.6127,2
11.6432,-85.7772,1
-10.7373,113.3038,2
-28.7916,-176.9994,2
-28.4635,-177.6844,2
35.7935,-96.96983333,1
12.5419,123.9213,2
8.524,-103.1345,2
12.2812,-87.971,0
12.4445,123.6649,2
-27.4374,-71.1856,0
34.5635,82.0503,2
-14.9665,-173.4835,2
-28.5543,-177.538,2
15.205,-93.3463,0
19.6821,-65.7648,0
27.0214,141.3241,0
19.2741,-64.528,2
8.9572,-76.3312,0
-28.5054,-177.6639,1
-0.6391,-16.0715,2
50.2601,-178.4945,2
-20.7938,-69.7116,0
-6.1704,103.8988,0
39.076,40.4393,2
-8.329,-80.6133,2
23.0729,121.4685,2
41.903,81.9281,1
-28.5132,-177.631,2
41.8272,81.9648,2
25.5056,126.1397,0
54.2933,-159.7922,2
28.1032,56.9952,2
38.1056,36.8693,2
-1.8632,138.9458,2
-15.3194,-173.0343,0
-0.4135,100.4375,2
26.9269,141.4383,0
36.0445,139.5358,0
51.7196,-175.3241,0
-28.5261,-177.7762,2
-41.1892,-86.1891,2
34.6449,70.5873,0
9.1421,93.9949,2
25.2055,96.2774,2
23.439,121.4717,0
1.9271,31.3115,2
-28.7335,75.1219,2
-2.9949,141.9484,0
42.2553,142.9919,0
9.1198,94.0206,2
18.5456,-70.4288,2
-16.5746,175.0025,1
-65.2105,179.9789,2
53.911,-165.4681,0
-46.9394,33.5511,2
18.1801,-103.2131,0
0.8935,-28.3174,1
32.4946667,-115.5726667,2
-2.9294,142.0238,0
21.4849,121.1715,2
-9.5317,117.7092,0
-19.2863,-70.2687,0
-28.6411,-177.4779,2
12.6921,-88.6609,0
9.1594,93.6124,2
-30.6473,-177.776,0
9.096,94.0003,1
9.0979,93.9434,2
9.0886,93.9474,1
9.1044,93.9484,2
12.7377,124.9476,0
36.3005,141.3865,0
8.966,93.9695,1
9.1656,94.1407,2
8.9733,93.8322,2
8.9466,93.9623,2
17.955,-66.9518,2
-28.4806,-177.5973,2
9.3312,147.2652,1
18.7273,-64.962,0
13.7743,-92.5325,2
-38.3525,78.2722,2
24.3665,123.0428,0
13.2395,93.1777,0
9.0116,93.9224,1
9.3723,93.8096,2
8.5816,93.9431,2
-38.4723,-55.6398,2
-48.2982,-9.9197,1
-4.4776,35.0866,2
-3.4472,149.0847,1
-3.4987,148.871,2
8.9923,93.8476,2
60.9876,-150.8293,1
-3.4432,149.237,2
-3.3739,149.0583,2
-3.456,148.9947,2
-9.6608,115.1234,0
-9.5889,115.1162,0
8.9215,93.5922,2
9.1564,93.8198,2
-3.2592,141.1405,0
-3.4347,149.0298,2
-3.4792,148.9097,1
-3.2619,148.7195,1
-3.4241,148.6906,2
6.494,126.6123,2
-17.8451,-173.5522,0
54.3438,-159.7635,0
-3.6212,148.981,2
19.6796,-64.1885,0
32.26043701,-101.9306164,2
-10.7936,164.6839,1
3.5634,128.6073,2
-32.3575,-71.4309,0
-10.0782,123.1755,2
-15.1684,-172.8182,2
-9.4115,152.1796,2
8.9611,93.7674,2
11.9663,143.7275,2
-4.6856,121.9734,2
-48.1671,-9.9165,1
31.69370137,-104.4513412,2
-1.4169,86.6829,2
86.5939,44.3145,2
8.897,93.7742,2
9.0663,93.9297,2
11.1258,139.4375,2
50.0217,-177.4148,2
-6.4197,142.7477,1
36.2269,141.4874,0
34.7857,26.3309,0
37.4535,37.1254,2
12.141,143.7389,0
0.2111,97.5115,2
36.2421,69.3989,0
34.8965,14.1344,2
3.8631,126.8212,0
37.897,36.4435,2
